2020-05-20 17:47:14.770 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 52352: {'info': 'ai_vs_ai', 'room_id': 100, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 100}
2020-05-20 18:45:53.558 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 44, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '4ed12e72-304f-4ce4-8c12-cacee8a18f3e'}
2020-05-20 18:45:53.559 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 45, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '5e08e33c-7094-4373-83e5-473c73b4a1e4'}
2020-05-20 18:45:53.560 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'connect', 'room_id': 15, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': [], 'uuid': 'a5f17e4b-f492-4271-a57b-eff306da3c6b'}
2020-05-20 18:45:53.561 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 47, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '6c505b90-9d70-4b70-9241-1652ee4e04f1'}
2020-05-20 18:45:53.562 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'connect', 'room_id': 8, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': [], 'uuid': '784f1d8d-61f5-4c95-962b-a25c2cc61b13'}
2020-05-20 18:45:53.562 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 48, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '7d159e7a-e6d8-463e-a373-f846c7ab2dc1'}
2020-05-20 18:45:53.563 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'connect', 'room_id': 8, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': [], 'uuid': '7ec448cf-9bb1-4905-ac01-e0086d88b150'}
2020-05-20 18:45:53.564 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'connect', 'room_id': 15, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': [], 'uuid': '271e293d-b98e-4297-bfe8-f861c8cc669a'}
2020-05-20 18:45:53.565 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 46, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '34f10c0b-49d6-46a3-aca7-0b148ad5071a'}
2020-05-20 18:45:53.566 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'connect', 'room_id': 13, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': [], 'uuid': '93ee4e09-f670-4357-8102-570ee27a739a'}
2020-05-20 18:45:53.567 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'connect', 'room_id': 13, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': [], 'uuid': 'fb0f1f2d-7a76-444a-bd21-7c802b95b7b0'}
2020-05-20 18:45:53.568 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 49, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': 'bbd5be82-1c7b-4b4a-85e2-5e91fff38686'}
2020-05-20 18:45:53.569 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 50, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '8b8e5796-1d34-47bc-b152-049ce2ab7e2d'}
2020-05-20 18:45:53.569 | INFO | /home/xh/code/texas_poker/server/network/scheduler.py:38 | MainProcess | - recv connect message {'info': 'ai_vs_ai', 'room_id': 51, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2, 'uuid': '0835c939-d2f8-4041-8ab5-536c102149fd'}
2020-05-20 18:45:53.584 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33822: {'info': 'ai_vs_ai', 'room_id': 433, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.587 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33828: {'info': 'connect', 'room_id': 38, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.592 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33836: {'info': 'connect', 'room_id': 38, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.594 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33870: {'info': 'connect', 'room_id': 41, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.604 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33872: {'info': 'connect', 'room_id': 39, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.626 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33874: {'info': 'connect', 'room_id': 41, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.649 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33876: {'info': 'ai_vs_ai', 'room_id': 434, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.651 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33878: {'info': 'connect', 'room_id': 39, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.653 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33880: {'info': 'connect', 'room_id': 40, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.655 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33882: {'info': 'connect', 'room_id': 42, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.670 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33884: {'info': 'connect', 'room_id': 40, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.679 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33886: {'info': 'ai_vs_ai', 'room_id': 435, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.682 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33888: {'info': 'connect', 'room_id': 42, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.683 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33890: {'info': 'ai_vs_ai', 'room_id': 436, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.713 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33892: {'info': 'ai_vs_ai', 'room_id': 437, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.715 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33894: {'info': 'connect', 'room_id': 43, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.716 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33896: {'info': 'connect', 'room_id': 43, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.721 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33898: {'info': 'connect', 'room_id': 44, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.732 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33900: {'info': 'connect', 'room_id': 44, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.745 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33902: {'info': 'connect', 'room_id': 45, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.750 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33904: {'info': 'ai_vs_ai', 'room_id': 438, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.753 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33906: {'info': 'connect', 'room_id': 45, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.755 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33908: {'info': 'connect', 'room_id': 47, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.765 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33910: {'info': 'ai_vs_ai', 'room_id': 439, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.770 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33912: {'info': 'connect', 'room_id': 48, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.774 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33914: {'info': 'connect', 'room_id': 47, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.777 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33916: {'info': 'connect', 'room_id': 48, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.793 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33918: {'info': 'ai_vs_ai', 'room_id': 441, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.796 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33920: {'info': 'ai_vs_ai', 'room_id': 440, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.798 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33922: {'info': 'connect', 'room_id': 46, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.801 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33924: {'info': 'ai_vs_ai', 'room_id': 443, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.805 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33926: {'info': 'connect', 'room_id': 46, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.809 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33928: {'info': 'connect', 'room_id': 49, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.811 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33930: {'info': 'ai_vs_ai', 'room_id': 442, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.824 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33932: {'info': 'connect', 'room_id': 50, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.836 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33934: {'info': 'ai_vs_ai', 'room_id': 444, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.839 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33936: {'info': 'connect', 'room_id': 49, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.840 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33938: {'info': 'connect', 'room_id': 50, 'name': 'CallAgent2', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.842 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33940: {'info': 'ai_vs_ai', 'room_id': 445, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.843 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33942: {'info': 'connect', 'room_id': 51, 'name': 'CallAgent', 'room_number': 2, 'game_number': 2, 'bots': []}
2020-05-20 18:45:53.869 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33944: {'info': 'ai_vs_ai', 'room_id': 446, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.870 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33946: {'info': 'ai_vs_ai', 'room_id': 447, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.871 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33948: {'info': 'ai_vs_ai', 'room_id': 448, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.903 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33950: {'info': 'ai_vs_ai', 'room_id': 449, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.908 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33952: {'info': 'ai_vs_ai', 'room_id': 450, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.910 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33954: {'info': 'ai_vs_ai', 'room_id': 451, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.926 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33956: {'info': 'ai_vs_ai', 'room_id': 452, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.934 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33958: {'info': 'ai_vs_ai', 'room_id': 453, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.952 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33960: {'info': 'ai_vs_ai', 'room_id': 454, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.964 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33962: {'info': 'ai_vs_ai', 'room_id': 455, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:53.975 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33964: {'info': 'ai_vs_ai', 'room_id': 456, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.001 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33966: {'info': 'ai_vs_ai', 'room_id': 457, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.007 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33968: {'info': 'ai_vs_ai', 'room_id': 458, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.026 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33970: {'info': 'ai_vs_ai', 'room_id': 459, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.029 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33972: {'info': 'ai_vs_ai', 'room_id': 460, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.042 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33974: {'info': 'ai_vs_ai', 'room_id': 461, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.053 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33976: {'info': 'ai_vs_ai', 'room_id': 462, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.065 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33978: {'info': 'ai_vs_ai', 'room_id': 463, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.080 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33980: {'info': 'ai_vs_ai', 'room_id': 464, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.092 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33982: {'info': 'ai_vs_ai', 'room_id': 465, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.104 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33984: {'info': 'ai_vs_ai', 'room_id': 466, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.119 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33986: {'info': 'ai_vs_ai', 'room_id': 467, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.131 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33988: {'info': 'ai_vs_ai', 'room_id': 468, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.148 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33990: {'info': 'ai_vs_ai', 'room_id': 469, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.164 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33992: {'info': 'ai_vs_ai', 'room_id': 470, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.174 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33994: {'info': 'ai_vs_ai', 'room_id': 471, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.188 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33996: {'info': 'ai_vs_ai', 'room_id': 472, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.203 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 33998: {'info': 'ai_vs_ai', 'room_id': 473, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.220 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34000: {'info': 'ai_vs_ai', 'room_id': 474, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.239 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34002: {'info': 'ai_vs_ai', 'room_id': 475, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.253 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34004: {'info': 'ai_vs_ai', 'room_id': 476, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.277 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34006: {'info': 'ai_vs_ai', 'room_id': 477, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.284 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34008: {'info': 'ai_vs_ai', 'room_id': 478, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.295 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34010: {'info': 'ai_vs_ai', 'room_id': 479, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.317 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34012: {'info': 'ai_vs_ai', 'room_id': 480, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.324 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34014: {'info': 'ai_vs_ai', 'room_id': 481, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.341 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34016: {'info': 'ai_vs_ai', 'room_id': 482, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.354 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34018: {'info': 'ai_vs_ai', 'room_id': 483, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.368 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34020: {'info': 'ai_vs_ai', 'room_id': 484, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.381 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34022: {'info': 'ai_vs_ai', 'room_id': 485, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.398 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34024: {'info': 'ai_vs_ai', 'room_id': 486, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.439 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34026: {'info': 'ai_vs_ai', 'room_id': 487, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.449 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34028: {'info': 'ai_vs_ai', 'room_id': 488, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.455 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34030: {'info': 'ai_vs_ai', 'room_id': 489, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.476 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34032: {'info': 'ai_vs_ai', 'room_id': 490, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.486 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34034: {'info': 'ai_vs_ai', 'room_id': 491, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
2020-05-20 18:45:54.506 | INFO | /home/xh/code/texas_poker/server/network/protocols.py:28 | MainProcess | - recv client from 127.0.0.1, 34036: {'info': 'ai_vs_ai', 'room_id': 492, 'room_number': 2, 'bots': ['CallAgent', 'CallAgent'], 'game_number': 2}
